customer_id,first_name,last_name,email,region,signup_date
CUST-00373,FirstName373,LastName373,customer373@example.com,Midwest,2024-12-11
CUST-00374,FirstName374,LastName374,customer374@example.com,Southwest,2024-10-11
CUST-00375,FirstName375,LastName375,customer375@example.com,Southwest,2024-09-15
CUST-00376,FirstName376,LastName376,customer376@example.com,Northeast,2025-04-26
CUST-00377,FirstName377,LastName377,customer377@example.com,Northeast,2026-02-06
CUST-00378,FirstName378,LastName378,customer378@example.com,West,2024-02-23
CUST-00379,FirstName379,LastName379,customer379@example.com,Midwest,2024-08-17
CUST-00380,FirstName380,LastName380,customer380@example.com,Northeast,2026-03-10
CUST-00381,FirstName381,LastName381,customer381@example.com,Northeast,2026-02-11
CUST-00382,FirstName382,LastName382,customer382@example.com,Northeast,2024-09-10
CUST-00383,FirstName383,LastName383,customer383@example.com,Southeast,2026-05-09
CUST-00384,FirstName384,LastName384,customer384@example.com,Northeast,2025-09-28
CUST-00385,FirstName385,LastName385,customer385@example.com,Southeast,2024-09-01
CUST-00386,FirstName386,LastName386,customer386@example.com,Southeast,2025-04-29
CUST-00387,FirstName387,LastName387,customer387@example.com,Northeast,2025-07-31
CUST-00388,FirstName388,LastName388,customer388@example.com,Southeast,2025-04-21
CUST-00389,FirstName389,LastName389,customer389@example.com,Midwest,2026-02-24
CUST-00390,FirstName390,LastName390,customer390@example.com,Midwest,2024-06-20
CUST-00391,FirstName391,LastName391,customer391@example.com,West,2025-09-13
CUST-00392,FirstName392,LastName392,customer392@example.com,Northeast,2026-03-07
CUST-00393,FirstName393,LastName393,customer393@example.com,Southeast,2024-11-14
CUST-00394,FirstName394,LastName394,customer394@example.com,Northeast,2025-08-15
CUST-00395,FirstName395,LastName395,customer395@example.com,Northeast,2024-11-15
CUST-00396,FirstName396,LastName396,customer396@example.com,West,2025-11-24
CUST-00397,FirstName397,LastName397,customer397@example.com,Southwest,2025-02-10
CUST-00398,FirstName398,LastName398,customer398@example.com,Southeast,2024-03-18
CUST-00399,FirstName399,LastName399,customer399@example.com,West,2025-12-08
CUST-00400,FirstName400,LastName400,customer400@example.com,Southeast,2024-04-14
CUST-00401,FirstName401,LastName401,customer401@example.com,Midwest,2026-05-20
CUST-00402,FirstName402,LastName402,customer402@example.com,West,2026-04-04
CUST-00403,FirstName403,LastName403,customer403@example.com,Northeast,2026-03-26
CUST-00404,FirstName404,LastName404,customer404@example.com,West,2026-03-12
CUST-00405,FirstName405,LastName405,customer405@example.com,Northeast,2024-12-21
CUST-00406,FirstName406,LastName406,customer406@example.com,West,2025-03-14
CUST-00407,FirstName407,LastName407,customer407@example.com,Midwest,2024-03-11
CUST-00408,FirstName408,LastName408,customer408@example.com,West,2025-10-25
CUST-00409,FirstName409,LastName409,customer409@example.com,Midwest,2024-01-13
CUST-00410,FirstName410,LastName410,customer410@example.com,Southwest,2026-04-22
CUST-00411,FirstName411,LastName411,customer411@example.com,Southwest,2024-04-18
CUST-00412,FirstName412,LastName412,customer412@example.com,Southwest,2025-01-05
CUST-00413,FirstName413,LastName413,customer413@example.com,Southwest,2025-12-25
CUST-00414,FirstName414,LastName414,customer414@example.com,Southeast,2025-03-21
CUST-00415,FirstName415,LastName415,customer415@example.com,Southeast,2026-01-21
CUST-00416,FirstName416,LastName416,customer416@example.com,West,2025-10-28
CUST-00417,FirstName417,LastName417,customer417@example.com,Midwest,2025-09-22
CUST-00418,FirstName418,LastName418,customer418@example.com,West,2026-03-04
CUST-00419,FirstName419,LastName419,customer419@example.com,Southwest,2025-04-21
CUST-00420,FirstName420,LastName420,customer420@example.com,Southwest,2026-04-25
CUST-00421,FirstName421,LastName421,customer421@example.com,West,2024-10-01
CUST-00422,FirstName422,LastName422,customer422@example.com,Midwest,2026-05-22
CUST-00423,FirstName423,LastName423,customer423@example.com,Southeast,2026-04-30
CUST-00424,FirstName424,LastName424,customer424@example.com,Northeast,2024-10-12
CUST-00425,FirstName425,LastName425,customer425@example.com,Southwest,2024-09-06
CUST-00426,FirstName426,LastName426,customer426@example.com,Southwest,2025-08-06
CUST-00427,FirstName427,LastName427,customer427@example.com,West,2025-11-15
CUST-00428,FirstName428,LastName428,customer428@example.com,Southwest,2024-12-10
CUST-00429,FirstName429,LastName429,customer429@example.com,Northeast,2025-05-21
CUST-00430,FirstName430,LastName430,customer430@example.com,Midwest,2024-07-05
CUST-00431,FirstName431,LastName431,customer431@example.com,Southwest,2024-08-05
CUST-00432,FirstName432,LastName432,customer432@example.com,Midwest,2026-03-27
CUST-00433,FirstName433,LastName433,customer433@example.com,Midwest,2024-12-14
CUST-00434,FirstName434,LastName434,customer434@example.com,Midwest,2026-06-20
CUST-00435,FirstName435,LastName435,customer435@example.com,West,2025-12-19
CUST-00436,FirstName436,LastName436,customer436@example.com,Midwest,2025-07-23
CUST-00437,FirstName437,LastName437,customer437@example.com,Northeast,2025-06-13
CUST-00438,FirstName438,LastName438,customer438@example.com,Southeast,2024-03-28
CUST-00439,FirstName439,LastName439,customer439@example.com,Southeast,2026-01-07
CUST-00440,FirstName440,LastName440,customer440@example.com,Southwest,2025-05-15
CUST-00441,FirstName441,LastName441,customer441@example.com,West,2026-02-15
CUST-00442,FirstName442,LastName442,customer442@example.com,Southeast,2025-12-08
CUST-00443,FirstName443,LastName443,customer443@example.com,Southwest,2025-10-23
CUST-00444,FirstName444,LastName444,customer444@example.com,Southwest,2025-04-03
CUST-00445,FirstName445,LastName445,customer445@example.com,Northeast,2024-04-05
CUST-00446,FirstName446,LastName446,customer446@example.com,Midwest,2024-08-14
CUST-00447,FirstName447,LastName447,customer447@example.com,Southwest,2025-12-09
CUST-00448,FirstName448,LastName448,customer448@example.com,Southeast,2024-11-09
CUST-00449,FirstName449,LastName449,customer449@example.com,West,2025-01-12
CUST-00450,FirstName450,LastName450,customer450@example.com,Southwest,2025-07-20
CUST-00451,FirstName451,LastName451,customer451@example.com,West,2024-12-18
CUST-00452,FirstName452,LastName452,customer452@example.com,Southwest,2026-02-02
CUST-00453,FirstName453,LastName453,customer453@example.com,West,2024-12-04
CUST-00454,FirstName454,LastName454,customer454@example.com,Midwest,2025-12-20
CUST-00455,FirstName455,LastName455,customer455@example.com,Southwest,2024-10-04
CUST-00456,FirstName456,LastName456,customer456@example.com,Midwest,2024-09-14
CUST-00457,FirstName457,LastName457,customer457@example.com,Southeast,2024-05-03
CUST-00458,FirstName458,LastName458,customer458@example.com,Southeast,2024-11-19
CUST-00459,FirstName459,LastName459,customer459@example.com,Northeast,2026-01-30
CUST-00460,FirstName460,LastName460,customer460@example.com,West,2026-02-19
CUST-00461,FirstName461,LastName461,customer461@example.com,Southeast,2024-07-15
CUST-00462,FirstName462,LastName462,customer462@example.com,Southeast,2026-01-26
CUST-00463,FirstName463,LastName463,customer463@example.com,Southwest,2024-10-10
CUST-00464,FirstName464,LastName464,customer464@example.com,West,2026-02-17
CUST-00465,FirstName465,LastName465,customer465@example.com,West,2025-09-03
CUST-00466,FirstName466,LastName466,customer466@example.com,Midwest,2024-04-12
CUST-00467,FirstName467,LastName467,customer467@example.com,Southeast,2024-10-30
CUST-00468,FirstName468,LastName468,customer468@example.com,Southeast,2025-01-04
CUST-00469,FirstName469,LastName469,customer469@example.com,Southeast,2024-11-05
CUST-00470,FirstName470,LastName470,customer470@example.com,Northeast,2025-12-26
CUST-00471,FirstName471,LastName471,customer471@example.com,West,2024-05-09
CUST-00472,FirstName472,LastName472,customer472@example.com,Midwest,2024-02-16
CUST-00473,FirstName473,LastName473,customer473@example.com,Northeast,2025-07-20
CUST-00474,FirstName474,LastName474,customer474@example.com,Midwest,2025-12-15
CUST-00475,FirstName475,LastName475,customer475@example.com,Southeast,2025-10-15
CUST-00476,FirstName476,LastName476,customer476@example.com,Southwest,2024-04-15
CUST-00477,FirstName477,LastName477,customer477@example.com,Northeast,2025-08-10
CUST-00478,FirstName478,LastName478,customer478@example.com,Midwest,2025-04-25
CUST-00479,FirstName479,LastName479,customer479@example.com,Southwest,2025-03-27
CUST-00480,FirstName480,LastName480,customer480@example.com,Midwest,2024-07-07
CUST-00481,FirstName481,LastName481,customer481@example.com,Northeast,2024-09-15
CUST-00482,FirstName482,LastName482,customer482@example.com,Southwest,2024-04-26
CUST-00483,FirstName483,LastName483,customer483@example.com,Northeast,2025-02-14
CUST-00484,FirstName484,LastName484,customer484@example.com,Southwest,2024-03-16
CUST-00485,FirstName485,LastName485,customer485@example.com,West,2025-10-06
CUST-00486,FirstName486,LastName486,customer486@example.com,Northeast,2024-06-04
CUST-00487,FirstName487,LastName487,customer487@example.com,Southeast,2026-04-10
CUST-00488,FirstName488,LastName488,customer488@example.com,West,2024-11-07
CUST-00489,FirstName489,LastName489,customer489@example.com,Northeast,2024-09-11
CUST-00490,FirstName490,LastName490,customer490@example.com,Northeast,2025-07-25
CUST-00491,FirstName491,LastName491,customer491@example.com,Southwest,2025-09-12
CUST-00492,FirstName492,LastName492,customer492@example.com,West,2026-03-20
CUST-00493,FirstName493,LastName493,customer493@example.com,West,2024-08-19
CUST-00494,FirstName494,LastName494,customer494@example.com,West,2025-01-24
CUST-00495,FirstName495,LastName495,customer495@example.com,Southwest,2025-03-29
CUST-00496,FirstName496,LastName496,customer496@example.com,Midwest,2026-05-30
CUST-00497,FirstName497,LastName497,customer497@example.com,West,2025-03-15
CUST-00498,FirstName498,LastName498,customer498@example.com,Midwest,2025-08-05
CUST-00499,FirstName499,LastName499,customer499@example.com,West,2024-03-02
CUST-00500,FirstName500,LastName500,customer500@example.com,West,2026-01-27
CUST-00501,FirstName501,LastName501,customer501@example.com,Northeast,2026-02-20
CUST-00502,FirstName502,LastName502,customer502@example.com,Southeast,2025-10-02
CUST-00503,FirstName503,LastName503,customer503@example.com,Southeast,2024-09-27
CUST-00504,FirstName504,LastName504,customer504@example.com,Northeast,2024-06-09
CUST-00505,FirstName505,LastName505,customer505@example.com,Southeast,2024-06-26
CUST-00506,FirstName506,LastName506,customer506@example.com,West,2024-03-17
CUST-00507,FirstName507,LastName507,customer507@example.com,Southeast,2024-01-03
CUST-00508,FirstName508,LastName508,customer508@example.com,Southwest,2025-04-06
CUST-00509,FirstName509,LastName509,customer509@example.com,West,2025-04-26
CUST-00510,FirstName510,LastName510,customer510@example.com,Midwest,2024-02-03
CUST-00511,FirstName511,LastName511,customer511@example.com,Southeast,2024-10-22
CUST-00512,FirstName512,LastName512,customer512@example.com,Midwest,2025-12-20
CUST-00513,FirstName513,LastName513,customer513@example.com,Southwest,2024-03-13
CUST-00514,FirstName514,LastName514,customer514@example.com,Southeast,2024-09-27
CUST-00515,FirstName515,LastName515,customer515@example.com,West,2025-11-08
CUST-00516,FirstName516,LastName516,customer516@example.com,Southeast,2025-03-11
CUST-00517,FirstName517,LastName517,customer517@example.com,Northeast,2025-07-11
CUST-00518,FirstName518,LastName518,customer518@example.com,Southeast,2025-10-25
CUST-00519,FirstName519,LastName519,customer519@example.com,Southeast,2024-09-29
CUST-00520,FirstName520,LastName520,customer520@example.com,Southeast,2024-03-14
CUST-00521,FirstName521,LastName521,customer521@example.com,Northeast,2024-06-18
CUST-00522,FirstName522,LastName522,customer522@example.com,Midwest,2025-09-01
CUST-00523,FirstName523,LastName523,customer523@example.com,West,2024-10-22
CUST-00524,FirstName524,LastName524,customer524@example.com,Southwest,2024-05-07
CUST-00525,FirstName525,LastName525,customer525@example.com,Southwest,2025-12-06
CUST-00526,FirstName526,LastName526,customer526@example.com,Midwest,2025-12-17
CUST-00527,FirstName527,LastName527,customer527@example.com,Southwest,2024-10-05
CUST-00528,FirstName528,LastName528,customer528@example.com,West,2025-07-06
CUST-00529,FirstName529,LastName529,customer529@example.com,Southwest,2025-03-24
CUST-00530,FirstName530,LastName530,customer530@example.com,Northeast,2025-09-04
CUST-00531,FirstName531,LastName531,customer531@example.com,Northeast,2026-06-29
CUST-00532,FirstName532,LastName532,customer532@example.com,Southwest,2026-01-22
CUST-00533,FirstName533,LastName533,customer533@example.com,Midwest,2025-09-10
CUST-00534,FirstName534,LastName534,customer534@example.com,Midwest,2024-01-27
CUST-00535,FirstName535,LastName535,customer535@example.com,Northeast,2024-08-22
CUST-00536,FirstName536,LastName536,customer536@example.com,West,2025-08-24
CUST-00537,FirstName537,LastName537,customer537@example.com,Northeast,2026-02-22
CUST-00538,FirstName538,LastName538,customer538@example.com,Midwest,2025-08-13
CUST-00539,FirstName539,LastName539,customer539@example.com,Northeast,2026-02-20
CUST-00540,FirstName540,LastName540,customer540@example.com,Southeast,2025-04-26
CUST-00541,FirstName541,LastName541,customer541@example.com,West,2025-10-29
CUST-00542,FirstName542,LastName542,customer542@example.com,Southwest,2024-10-11
CUST-00543,FirstName543,LastName543,customer543@example.com,Southeast,2025-08-22
CUST-00544,FirstName544,LastName544,customer544@example.com,Southwest,2025-10-12
CUST-00545,FirstName545,LastName545,customer545@example.com,Southwest,2024-04-03
CUST-00546,FirstName546,LastName546,customer546@example.com,Southwest,2024-12-22
CUST-00547,FirstName547,LastName547,customer547@example.com,Southwest,2024-12-07
CUST-00548,FirstName548,LastName548,customer548@example.com,Midwest,2025-11-17
CUST-00549,FirstName549,LastName549,customer549@example.com,Northeast,2026-05-28
CUST-00550,FirstName550,LastName550,customer550@example.com,Southeast,2024-12-03
CUST-00551,FirstName551,LastName551,customer551@example.com,Southwest,2025-12-11
CUST-00552,FirstName552,LastName552,customer552@example.com,Southwest,2024-10-22
CUST-00553,FirstName553,LastName553,customer553@example.com,Southwest,2026-04-13
CUST-00554,FirstName554,LastName554,customer554@example.com,West,2024-02-07
CUST-00555,FirstName555,LastName555,customer555@example.com,Southwest,2024-03-31
CUST-00556,FirstName556,LastName556,customer556@example.com,Midwest,2024-09-15
CUST-00557,FirstName557,LastName557,customer557@example.com,Midwest,2024-04-28
CUST-00558,FirstName558,LastName558,customer558@example.com,Southwest,2026-06-04
CUST-00559,FirstName559,LastName559,customer559@example.com,West,2026-04-24
CUST-00560,FirstName560,LastName560,customer560@example.com,Northeast,2025-11-04
CUST-00561,FirstName561,LastName561,customer561@example.com,West,2025-04-18
CUST-00562,FirstName562,LastName562,customer562@example.com,Southwest,2024-02-25
CUST-00563,FirstName563,LastName563,customer563@example.com,Southeast,2025-06-14
CUST-00564,FirstName564,LastName564,customer564@example.com,Midwest,2025-09-29
CUST-00565,FirstName565,LastName565,customer565@example.com,Southwest,2025-10-02
CUST-00566,FirstName566,LastName566,customer566@example.com,Southwest,2026-02-17
CUST-00567,FirstName567,LastName567,customer567@example.com,Northeast,2024-07-27
CUST-00568,FirstName568,LastName568,customer568@example.com,Midwest,2025-07-16
CUST-00569,FirstName569,LastName569,customer569@example.com,Southeast,2024-10-21
CUST-00570,FirstName570,LastName570,customer570@example.com,Southwest,2026-06-20
CUST-00571,FirstName571,LastName571,customer571@example.com,Southwest,2024-05-04
CUST-00572,FirstName572,LastName572,customer572@example.com,Northeast,2025-10-07
CUST-00573,FirstName573,LastName573,customer573@example.com,West,2026-03-29
CUST-00574,FirstName574,LastName574,customer574@example.com,Southeast,2025-12-27
CUST-00575,FirstName575,LastName575,customer575@example.com,Southeast,2024-11-14
CUST-00576,FirstName576,LastName576,customer576@example.com,West,2024-01-15
CUST-00577,FirstName577,LastName577,customer577@example.com,West,2025-02-21
CUST-00578,FirstName578,LastName578,customer578@example.com,Northeast,2024-08-18
CUST-00579,FirstName579,LastName579,customer579@example.com,Northeast,2025-04-17
CUST-00580,FirstName580,LastName580,customer580@example.com,Northeast,2025-10-25
CUST-00581,FirstName581,LastName581,customer581@example.com,Southeast,2025-05-25
CUST-00582,FirstName582,LastName582,customer582@example.com,Midwest,2025-06-05
CUST-00583,FirstName583,LastName583,customer583@example.com,Midwest,2025-03-01
CUST-00584,FirstName584,LastName584,customer584@example.com,Southwest,2025-04-28
CUST-00585,FirstName585,LastName585,customer585@example.com,Southeast,2025-04-12
CUST-00586,FirstName586,LastName586,customer586@example.com,West,2024-05-28
CUST-00587,FirstName587,LastName587,customer587@example.com,Southwest,2024-07-14
CUST-00588,FirstName588,LastName588,customer588@example.com,West,2025-06-04
CUST-00589,FirstName589,LastName589,customer589@example.com,Southeast,2026-06-03
CUST-00590,FirstName590,LastName590,customer590@example.com,Northeast,2024-10-09
CUST-00591,FirstName591,LastName591,customer591@example.com,Southwest,2024-12-14
CUST-00592,FirstName592,LastName592,customer592@example.com,West,2024-09-30
CUST-00593,FirstName593,LastName593,customer593@example.com,Northeast,2024-10-16
CUST-00594,FirstName594,LastName594,customer594@example.com,Midwest,2026-05-07
CUST-00595,FirstName595,LastName595,customer595@example.com,West,2025-08-16
CUST-00596,FirstName596,LastName596,customer596@example.com,Southwest,2026-06-05
CUST-00597,FirstName597,LastName597,customer597@example.com,Southeast,2025-04-02
CUST-00598,FirstName598,LastName598,customer598@example.com,West,2025-05-10
CUST-00599,FirstName599,LastName599,customer599@example.com,Midwest,2024-12-06
CUST-00600,FirstName600,LastName600,customer600@example.com,West,2026-02-20
CUST-00601,FirstName601,LastName601,customer601@example.com,West,2025-01-21
CUST-00602,FirstName602,LastName602,customer602@example.com,Southwest,2024-11-25
CUST-00603,FirstName603,LastName603,customer603@example.com,Southeast,2025-12-15
CUST-00604,FirstName604,LastName604,customer604@example.com,Southeast,2025-08-08
CUST-00605,FirstName605,LastName605,customer605@example.com,Southwest,2024-08-27
CUST-00606,FirstName606,LastName606,customer606@example.com,Southwest,2024-02-14
CUST-00607,FirstName607,LastName607,customer607@example.com,Midwest,2026-02-01
CUST-00608,FirstName608,LastName608,customer608@example.com,Southwest,2025-12-23
CUST-00609,FirstName609,LastName609,customer609@example.com,Southwest,2025-01-30
CUST-00610,FirstName610,LastName610,customer610@example.com,Southeast,2025-05-22
CUST-00611,FirstName611,LastName611,customer611@example.com,Northeast,2024-05-09
CUST-00612,FirstName612,LastName612,customer612@example.com,West,2025-08-27
CUST-00613,FirstName613,LastName613,customer613@example.com,Midwest,2026-06-09
CUST-00614,FirstName614,LastName614,customer614@example.com,Northeast,2026-06-14
CUST-00615,FirstName615,LastName615,customer615@example.com,Southwest,2024-04-12
CUST-00616,FirstName616,LastName616,customer616@example.com,West,2025-04-12
CUST-00617,FirstName617,LastName617,customer617@example.com,Northeast,2026-01-09
CUST-00618,FirstName618,LastName618,customer618@example.com,Southeast,2025-02-23
CUST-00619,FirstName619,LastName619,customer619@example.com,Southeast,2024-03-17
CUST-00620,FirstName620,LastName620,customer620@example.com,Southwest,2026-03-11
CUST-00621,FirstName621,LastName621,customer621@example.com,Midwest,2024-12-12
CUST-00622,FirstName622,LastName622,customer622@example.com,West,2025-12-10
CUST-00623,FirstName623,LastName623,customer623@example.com,Southwest,2025-10-27
CUST-00624,FirstName624,LastName624,customer624@example.com,Northeast,2026-05-22
CUST-00625,FirstName625,LastName625,customer625@example.com,Midwest,2026-05-22
CUST-00626,FirstName626,LastName626,customer626@example.com,West,2025-01-24
CUST-00627,FirstName627,LastName627,customer627@example.com,Midwest,2025-10-03
CUST-00628,FirstName628,LastName628,customer628@example.com,Southwest,2026-06-12
CUST-00629,FirstName629,LastName629,customer629@example.com,West,2024-02-06
CUST-00630,FirstName630,LastName630,customer630@example.com,West,2024-03-11
CUST-00631,FirstName631,LastName631,customer631@example.com,Southeast,2025-10-08
CUST-00632,FirstName632,LastName632,customer632@example.com,Midwest,2024-08-20
CUST-00633,FirstName633,LastName633,customer633@example.com,Northeast,2025-03-20
CUST-00634,FirstName634,LastName634,customer634@example.com,Northeast,2026-02-17
CUST-00635,FirstName635,LastName635,customer635@example.com,Northeast,2025-03-30
CUST-00636,FirstName636,LastName636,customer636@example.com,Southeast,2025-12-11
CUST-00637,FirstName637,LastName637,customer637@example.com,Midwest,2024-01-30
CUST-00638,FirstName638,LastName638,customer638@example.com,Northeast,2024-11-28
CUST-00639,FirstName639,LastName639,customer639@example.com,Northeast,2024-10-27
CUST-00640,FirstName640,LastName640,customer640@example.com,Midwest,2025-01-18
CUST-00641,FirstName641,LastName641,customer641@example.com,Southwest,2024-05-29
CUST-00642,FirstName642,LastName642,customer642@example.com,Southeast,2025-06-27
CUST-00643,FirstName643,LastName643,customer643@example.com,Southwest,2025-08-02
CUST-00644,FirstName644,LastName644,customer644@example.com,Southeast,2024-06-23
CUST-00645,FirstName645,LastName645,customer645@example.com,Southeast,2024-03-21
CUST-00646,FirstName646,LastName646,customer646@example.com,West,2026-06-10
CUST-00647,FirstName647,LastName647,customer647@example.com,Southwest,2025-09-26
CUST-00648,FirstName648,LastName648,customer648@example.com,Southeast,2025-05-24
CUST-00649,FirstName649,LastName649,customer649@example.com,West,2024-05-26
CUST-00650,FirstName650,LastName650,customer650@example.com,Southeast,2025-04-17
CUST-00651,FirstName651,LastName651,customer651@example.com,Midwest,2025-04-15
CUST-00652,FirstName652,LastName652,customer652@example.com,Midwest,2025-11-13
CUST-00653,FirstName653,LastName653,customer653@example.com,Northeast,2026-04-03
CUST-00654,FirstName654,LastName654,customer654@example.com,Southwest,2024-10-21
CUST-00655,FirstName655,LastName655,customer655@example.com,West,2024-06-10
CUST-00656,FirstName656,LastName656,customer656@example.com,Northeast,2025-03-28
CUST-00657,FirstName657,LastName657,customer657@example.com,Midwest,2025-08-24
CUST-00658,FirstName658,LastName658,customer658@example.com,Midwest,2025-10-16
CUST-00659,FirstName659,LastName659,customer659@example.com,Southwest,2025-12-07
CUST-00660,FirstName660,LastName660,customer660@example.com,Midwest,2025-04-12
CUST-00661,FirstName661,LastName661,customer661@example.com,Midwest,2024-07-22
CUST-00662,FirstName662,LastName662,customer662@example.com,Southwest,2026-05-23
CUST-00663,FirstName663,LastName663,customer663@example.com,Southwest,2024-04-19
CUST-00664,FirstName664,LastName664,customer664@example.com,Southeast,2025-01-25
CUST-00665,FirstName665,LastName665,customer665@example.com,West,2025-01-02
CUST-00666,FirstName666,LastName666,customer666@example.com,West,2024-10-29
CUST-00667,FirstName667,LastName667,customer667@example.com,Midwest,2024-01-23
CUST-00668,FirstName668,LastName668,customer668@example.com,Southwest,2024-10-08
CUST-00669,FirstName669,LastName669,customer669@example.com,Northeast,2025-08-02
CUST-00670,FirstName670,LastName670,customer670@example.com,Northeast,2025-09-12
CUST-00671,FirstName671,LastName671,customer671@example.com,Southwest,2026-05-02
CUST-00672,FirstName672,LastName672,customer672@example.com,Midwest,2026-03-05
CUST-00673,FirstName673,LastName673,customer673@example.com,Southeast,2025-09-13
CUST-00674,FirstName674,LastName674,customer674@example.com,Midwest,2024-08-12
CUST-00675,FirstName675,LastName675,customer675@example.com,Southeast,2025-09-27
CUST-00676,FirstName676,LastName676,customer676@example.com,Midwest,2025-11-25
CUST-00677,FirstName677,LastName677,customer677@example.com,Southeast,2025-10-05
CUST-00678,FirstName678,LastName678,customer678@example.com,Northeast,2025-10-04
CUST-00679,FirstName679,LastName679,customer679@example.com,Northeast,2024-11-12
CUST-00680,FirstName680,LastName680,customer680@example.com,Southwest,2024-02-04
CUST-00681,FirstName681,LastName681,customer681@example.com,West,2025-01-08
CUST-00682,FirstName682,LastName682,customer682@example.com,Southeast,2024-04-02
CUST-00683,FirstName683,LastName683,customer683@example.com,Midwest,2024-11-30
CUST-00684,FirstName684,LastName684,customer684@example.com,Southwest,2024-06-28
CUST-00685,FirstName685,LastName685,customer685@example.com,Southeast,2024-05-15
CUST-00686,FirstName686,LastName686,customer686@example.com,West,2026-06-16
CUST-00687,FirstName687,LastName687,customer687@example.com,Midwest,2025-06-27
CUST-00688,FirstName688,LastName688,customer688@example.com,West,2024-10-06
CUST-00689,FirstName689,LastName689,customer689@example.com,Southeast,2024-09-20
CUST-00690,FirstName690,LastName690,customer690@example.com,Southwest,2026-04-05
CUST-00691,FirstName691,LastName691,customer691@example.com,Midwest,2026-02-03
CUST-00692,FirstName692,LastName692,customer692@example.com,Midwest,2026-04-03
CUST-00693,FirstName693,LastName693,customer693@example.com,Northeast,2025-04-24
CUST-00694,FirstName694,LastName694,customer694@example.com,Northeast,2024-05-24
CUST-00695,FirstName695,LastName695,customer695@example.com,Southeast,2026-05-30
CUST-00696,FirstName696,LastName696,customer696@example.com,Southwest,2026-05-16
CUST-00697,FirstName697,LastName697,customer697@example.com,West,2025-01-09
CUST-00698,FirstName698,LastName698,customer698@example.com,Northeast,2026-03-20
CUST-00699,FirstName699,LastName699,customer699@example.com,Southwest,2024-01-15
CUST-00700,FirstName700,LastName700,customer700@example.com,Midwest,2025-07-03
CUST-00701,FirstName701,LastName701,customer701@example.com,Northeast,2025-04-10
CUST-00702,FirstName702,LastName702,customer702@example.com,Midwest,2025-11-19
CUST-00703,FirstName703,LastName703,customer703@example.com,Midwest,2025-08-21
CUST-00704,FirstName704,LastName704,customer704@example.com,Southwest,2026-04-22
CUST-00705,FirstName705,LastName705,customer705@example.com,Midwest,2024-04-20
CUST-00706,FirstName706,LastName706,customer706@example.com,Southeast,2025-04-27
CUST-00707,FirstName707,LastName707,customer707@example.com,Northeast,2025-09-26
CUST-00708,FirstName708,LastName708,customer708@example.com,West,2024-12-01
CUST-00709,FirstName709,LastName709,customer709@example.com,West,2024-08-14
CUST-00710,FirstName710,LastName710,customer710@example.com,Northeast,2025-10-12
CUST-00711,FirstName711,LastName711,customer711@example.com,Southwest,2025-12-18
CUST-00712,FirstName712,LastName712,customer712@example.com,Midwest,2025-10-26
CUST-00713,FirstName713,LastName713,customer713@example.com,Southwest,2024-04-29
CUST-00714,FirstName714,LastName714,customer714@example.com,Southeast,2024-02-16
CUST-00715,FirstName715,LastName715,customer715@example.com,Northeast,2024-11-07
CUST-00716,FirstName716,LastName716,customer716@example.com,Southwest,2024-04-28
CUST-00717,FirstName717,LastName717,customer717@example.com,Northeast,2024-08-28
CUST-00718,FirstName718,LastName718,customer718@example.com,West,2024-05-18
CUST-00719,FirstName719,LastName719,customer719@example.com,Southwest,2025-04-09
CUST-00720,FirstName720,LastName720,customer720@example.com,Midwest,2025-11-17
CUST-00721,FirstName721,LastName721,customer721@example.com,West,2025-03-05
CUST-00722,FirstName722,LastName722,customer722@example.com,West,2026-01-30
CUST-00723,FirstName723,LastName723,customer723@example.com,Southeast,2026-06-25
CUST-00724,FirstName724,LastName724,customer724@example.com,Southwest,2025-11-01
CUST-00725,FirstName725,LastName725,customer725@example.com,Northeast,2026-05-03
CUST-00726,FirstName726,LastName726,customer726@example.com,Southwest,2025-09-22
CUST-00727,FirstName727,LastName727,customer727@example.com,Southwest,2024-10-13
CUST-00728,FirstName728,LastName728,customer728@example.com,Northeast,2025-12-07
CUST-00729,FirstName729,LastName729,customer729@example.com,Midwest,2024-08-10
CUST-00730,FirstName730,LastName730,customer730@example.com,Southwest,2025-03-31
CUST-00731,FirstName731,LastName731,customer731@example.com,Southeast,2026-05-25
CUST-00732,FirstName732,LastName732,customer732@example.com,Midwest,2024-04-11
CUST-00733,FirstName733,LastName733,customer733@example.com,Midwest,2025-07-11
CUST-00734,FirstName734,LastName734,customer734@example.com,Midwest,2024-03-03
CUST-00735,FirstName735,LastName735,customer735@example.com,Southwest,2024-10-09
CUST-00736,FirstName736,LastName736,customer736@example.com,Southeast,2024-05-05
CUST-00737,FirstName737,LastName737,customer737@example.com,Southwest,2024-04-03
CUST-00738,FirstName738,LastName738,customer738@example.com,Southeast,2025-10-19
CUST-00739,FirstName739,LastName739,customer739@example.com,West,2024-01-22
CUST-00740,FirstName740,LastName740,customer740@example.com,Northeast,2026-03-16
CUST-00741,FirstName741,LastName741,customer741@example.com,Midwest,2024-09-06
CUST-00742,FirstName742,LastName742,customer742@example.com,Southeast,2026-03-16
CUST-00743,FirstName743,LastName743,customer743@example.com,West,2024-07-29
CUST-00744,FirstName744,LastName744,customer744@example.com,Northeast,2026-04-29
CUST-00745,FirstName745,LastName745,customer745@example.com,West,2024-07-31
